loan_id,date_key,grade_key,purpose_key,ownership_key,status_key,term_months,term_label,loan_amnt,int_rate,installment,emp_length,emp_length_num,annual_inc,annual_inc_capped,annual_inc_flagged,dti,dti_band,out_prncp,total_pymnt,total_rec_prncp,total_rec_int,recoveries,collection_recovery_fee,delinq_2yrs,revol_util,total_acc,loan_to_income_pct,repayment_progress_pct,income_band,loan_size_band
102433,20240801,15,1,3,2,36,36 months,24500,24.74,970.75,7 years,7,45900,45900,0,6.21,Low (0–10),11842.28,13092.56,11128.68,1963.88,0.0,0.0,1,31.2,33,53.38,45.42,30–50K,Very Large (20K+)
102434,20251101,28,7,3,2,36,36 months,15300,29.44,644.83,7 years,7,34800,34800,0,28.89,High (20–30),6940.02,9856.41,8377.95,1478.46,0.0,0.0,0,28.9,25,43.97,54.76,30–50K,Large (10–20K)
102435,20260401,13,3,1,2,36,36 months,10500,23.64,409.96,< 1 year,0,55600,55600,0,24.56,High (20–30),4435.5,6911.17,5874.49,1036.68,0.0,0.0,0,50.5,32,18.88,55.95,50–75K,Large (10–20K)
102436,20250801,15,3,1,2,60,60 months,8500,28.94,269.5,10+ years,10,78600,78600,0,3.68,Low (0–10),6406.18,2185.08,1857.32,327.76,0.0,0.0,1,28.6,19,10.81,21.85,75–100K,Medium (5–10K)
102437,20250901,19,3,2,2,36,36 months,33500,32.19,1462.61,< 1 year,0,134100,134100,0,16.88,Medium (10–20),12230.34,23987.43,20389.32,3598.11,0.0,0.0,0,85.1,37,24.98,60.86,Over 100K,Very Large (20K+)
102438,20251101,5,3,3,2,36,36 months,12100,15.88,424.68,5 years,5,46500,46500,0,36.87,Very High (30+),9886.61,3102.41,2637.05,465.36,0.0,0.0,0,6.2,4,26.02,21.79,30–50K,Large (10–20K)
102439,20250401,19,4,3,2,60,60 months,13400,15.35,321.25,< 1 year,0,92700,92700,0,31.36,Very High (30+),10864.8,3929.63,3340.19,589.44,0.0,0.0,1,87.3,22,14.46,24.93,75–100K,Large (10–20K)
102440,20251001,7,5,3,2,36,36 months,13600,16.76,483.25,1 year,1,37400,37400,0,32.28,Very High (30+),7281.84,8339.47,7088.55,1250.92,0.0,0.0,0,52.1,10,36.36,52.12,30–50K,Large (10–20K)
102441,20251101,2,3,1,2,36,36 months,7600,25.88,305.72,< 1 year,0,46500,46500,0,4.49,Low (0–10),5098.51,3522.43,2994.07,528.36,0.0,0.0,0,46.0,25,16.34,39.4,30–50K,Medium (5–10K)
102442,20250901,1,1,1,2,60,60 months,17300,24.61,503.83,5 years,5,54900,54900,0,17.25,Medium (10–20),10494.15,7752.42,6589.56,1162.86,0.0,0.0,0,58.6,20,31.51,38.09,50–75K,Large (10–20K)
102443,20250201,12,4,3,1,60,60 months,6100,14.66,144.03,5 years,5,57900,57900,0,32.28,Very High (30+),2607.28,3934.01,3343.91,590.1,749.93,134.99,0,81.3,24,10.54,54.82,50–75K,Medium (5–10K)
102444,20250201,12,2,1,2,36,36 months,6700,25.74,269.02,5 years,5,89500,89500,0,28.27,High (20–30),4082.01,2915.25,2477.96,437.29,0.0,0.0,0,28.1,28,7.49,36.98,75–100K,Medium (5–10K)
102445,20240801,19,2,1,2,60,60 months,4800,14.38,112.64,5 years,5,71500,71500,0,29.31,High (20–30),2041.21,3378.44,2871.67,506.77,0.0,0.0,0,17.2,31,6.71,59.83,50–75K,Small (<5K)
102446,20241001,14,3,1,2,60,60 months,22700,14.86,538.36,< 1 year,0,58900,58900,0,5.46,Low (0–10),13420.19,10336.45,8785.98,1550.47,0.0,0.0,0,67.7,37,38.54,38.7,50–75K,Very Large (20K+)
102447,20260401,16,3,1,2,36,36 months,20300,30.63,868.79,7 years,7,38900,38900,0,4.0,Low (0–10),9878.56,10508.24,8932.0,1576.24,0.0,0.0,1,83.9,34,52.19,44.0,30–50K,Very Large (20K+)
102448,20241201,28,4,1,4,36,36 months,5800,19.17,213.1,7 years,7,74400,74400,0,19.28,Medium (10–20),2763.57,3367.3,2862.2,505.1,0.0,0.0,1,71.0,21,7.8,49.35,50–75K,Medium (5–10K)
102449,20251201,11,3,2,2,36,36 months,11200,14.35,384.7,10+ years,10,52800,52800,0,11.4,Medium (10–20),6363.7,5430.91,4616.27,814.64,0.0,0.0,1,89.6,25,21.21,41.22,50–75K,Large (10–20K)
102450,20241001,23,3,2,2,60,60 months,34300,16.87,850.05,3 years,3,51300,51300,0,33.23,Very High (30+),23884.12,13398.94,11389.1,2009.84,0.0,0.0,0,10.8,31,66.86,33.2,50–75K,Very Large (20K+)
102451,20240901,8,3,3,6,60,60 months,27300,14.39,640.76,2 years,2,48200,48200,0,6.18,Low (0–10),21829.24,7796.26,6626.82,1169.44,0.0,0.0,0,63.7,34,56.64,24.27,30–50K,Very Large (20K+)
102452,20251001,4,3,3,2,60,60 months,34100,8.33,696.82,2 years,2,46200,46200,0,15.55,Medium (10–20),24779.31,9903.66,8418.11,1485.55,0.0,0.0,0,8.2,28,73.81,24.69,30–50K,Very Large (20K+)
102453,20250601,28,3,3,2,36,36 months,28000,24.7,1108.84,7 years,7,93400,93400,0,12.49,Medium (10–20),23574.14,8081.09,6868.93,1212.16,0.0,0.0,1,26.6,9,29.98,24.53,75–100K,Very Large (20K+)
102454,20250801,2,3,2,2,60,60 months,18100,17.01,449.93,10+ years,10,38400,38400,0,36.89,Very High (30+),9300.15,9169.25,7793.86,1375.39,0.0,0.0,2,64.0,25,47.14,43.06,30–50K,Large (10–20K)
102455,20251101,10,7,3,2,60,60 months,13600,13.09,310.07,7 years,7,82400,82400,0,18.95,Medium (10–20),8846.08,6320.28,5372.24,948.04,0.0,0.0,0,81.5,24,16.5,39.5,75–100K,Large (10–20K)
102456,20260201,31,3,1,2,36,36 months,17400,16.71,617.85,2 years,2,109400,109400,0,25.79,High (20–30),11894.54,6892.58,5858.69,1033.89,0.0,0.0,0,62.9,27,15.9,33.67,Over 100K,Large (10–20K)
102457,20250501,22,2,1,2,60,60 months,12100,13.22,276.68,< 1 year,0,67200,67200,0,24.4,High (20–30),6173.81,6139.64,5218.69,920.95,0.0,0.0,0,65.3,39,18.01,43.13,50–75K,Large (10–20K)
102458,20250101,15,4,1,2,36,36 months,5100,10.93,166.8,2 years,2,88400,88400,0,24.08,High (20–30),1875.73,3938.09,3347.38,590.71,0.0,0.0,0,94.9,16,5.77,65.63,75–100K,Medium (5–10K)
102459,20250401,11,3,2,2,60,60 months,30500,9.2,636.09,7 years,7,49800,49800,0,31.37,Very High (30+),12215.07,20642.85,17546.42,3096.43,0.0,0.0,0,27.7,37,61.24,57.53,30–50K,Very Large (20K+)
102460,20251001,4,3,3,2,36,36 months,16900,25.56,676.96,10+ years,10,37500,37500,0,3.72,Low (0–10),14065.68,3107.12,2641.05,466.07,0.0,0.0,0,39.6,10,45.07,15.63,30–50K,Large (10–20K)
102461,20251201,1,3,1,2,36,36 months,21800,20.05,810.72,10+ years,10,41800,41800,0,31.82,Very High (30+),12748.94,10806.46,9185.49,1620.97,0.0,0.0,1,44.7,17,52.15,42.14,30–50K,Very Large (20K+)
102462,20241101,18,3,1,2,36,36 months,26700,11.95,886.18,10+ years,10,25100,25100,0,21.81,High (20–30),11051.91,18145.52,15423.69,2721.83,0.0,0.0,2,40.7,7,106.37,57.77,Under 30K,Very Large (20K+)
102463,20250801,35,6,3,2,60,60 months,6900,32.42,233.6,< 1 year,0,51100,51100,0,25.94,High (20–30),5409.29,2220.16,1887.14,333.02,0.0,0.0,0,36.6,8,13.5,27.35,50–75K,Medium (5–10K)
102464,20240901,25,4,1,2,60,60 months,11300,20.34,301.52,1 year,1,163900,149500,1,28.35,High (20–30),10259.69,2592.87,2203.94,388.93,0.0,0.0,0,93.0,10,6.89,19.5,Over 100K,Large (10–20K)
102465,20250301,22,4,2,1,60,60 months,24100,12.25,539.14,1 year,1,52900,52900,0,3.89,Low (0–10),12198.45,12961.24,11017.05,1944.19,404.5,72.81,0,87.9,23,45.56,45.71,50–75K,Very Large (20K+)
102466,20250201,10,1,3,2,36,36 months,34100,23.38,1326.76,< 1 year,0,47900,47900,0,14.32,Medium (10–20),11112.01,25272.39,21481.53,3790.86,0.0,0.0,3,12.8,12,71.19,63.0,30–50K,Very Large (20K+)
102467,20260401,25,3,3,2,60,60 months,21100,25.6,626.76,1 year,1,64500,64500,0,11.24,Medium (10–20),10731.19,13140.41,11169.35,1971.06,0.0,0.0,0,32.7,32,32.71,52.94,50–75K,Very Large (20K+)
102468,20250801,1,3,2,2,36,36 months,32200,19.23,1184.07,2 years,2,63300,63300,0,12.66,Medium (10–20),28810.6,3855.43,3277.12,578.31,0.0,0.0,0,67.8,25,50.87,10.18,50–75K,Very Large (20K+)
102469,20250801,27,2,3,2,60,60 months,16400,22.56,458.19,7 years,7,185700,149500,1,34.59,Very High (30+),7828.88,10832.63,9207.74,1624.89,0.0,0.0,2,77.7,4,8.83,56.14,Over 100K,Large (10–20K)
102470,20260601,4,2,3,2,60,60 months,19000,27.91,590.55,10+ years,10,49100,49100,0,13.61,Medium (10–20),17363.95,3315.58,2818.24,497.34,0.0,0.0,0,11.4,18,38.7,14.83,30–50K,Large (10–20K)
102471,20240801,4,1,3,2,60,60 months,32600,23.82,934.43,5 years,5,70000,70000,0,24.59,High (20–30),20637.21,12505.16,10629.39,1875.77,0.0,0.0,0,6.7,27,46.57,32.61,50–75K,Very Large (20K+)
102472,20241201,17,3,2,2,36,36 months,16100,29.58,679.77,2 years,2,46600,46600,0,13.22,Medium (10–20),15254.47,2187.07,1859.01,328.06,0.0,0.0,0,87.0,28,34.55,11.55,30–50K,Large (10–20K)
102473,20260601,30,6,3,2,60,60 months,19200,15.45,461.31,3 years,3,30000,30000,0,34.28,Very High (30+),15831.21,5476.04,4654.63,821.41,0.0,0.0,1,28.6,23,64.0,24.24,Under 30K,Large (10–20K)
102474,20260301,6,7,1,2,60,60 months,4900,22.47,136.65,1 year,1,95100,95100,0,24.13,High (20–30),2729.48,2820.35,2397.3,423.05,0.0,0.0,0,16.4,34,5.15,48.92,75–100K,Small (<5K)
102475,20250101,2,3,3,2,36,36 months,24500,24.56,968.42,1 year,1,26600,26600,0,31.01,Very High (30+),19053.84,5704.1,4848.49,855.61,0.0,0.0,0,40.3,21,92.11,19.79,Under 30K,Very Large (20K+)
102476,20250201,26,3,3,2,36,36 months,24000,30.31,1022.92,7 years,7,40200,40200,0,25.33,High (20–30),17047.22,9775.84,8309.46,1466.38,0.0,0.0,1,30.1,39,59.7,34.62,30–50K,Very Large (20K+)
102477,20240701,19,4,2,2,36,36 months,33000,31.37,1425.78,3 years,3,20600,20600,0,37.25,Very High (30+),16658.74,19108.02,16241.82,2866.2,0.0,0.0,1,84.5,36,160.19,49.22,Under 30K,Very Large (20K+)
102478,20241201,13,2,3,2,60,60 months,34000,9.52,714.4,3 years,3,53500,53500,0,20.26,High (20–30),31971.31,6053.02,5145.07,907.95,0.0,0.0,0,49.7,19,63.55,15.13,50–75K,Very Large (20K+)
102479,20260501,11,6,1,2,36,36 months,12300,30.82,527.69,7 years,7,77800,77800,0,17.27,Medium (10–20),11650.43,2074.14,1763.02,311.12,0.0,0.0,0,11.1,14,15.81,14.33,75–100K,Large (10–20K)
102480,20240701,7,2,2,2,60,60 months,26300,17.29,657.73,< 1 year,0,132600,132600,0,14.74,Medium (10–20),13166.02,14971.23,12725.55,2245.68,0.0,0.0,0,86.9,3,19.83,48.39,Over 100K,Very Large (20K+)
102481,20241101,25,3,3,2,36,36 months,4300,23.03,166.52,< 1 year,0,32500,32500,0,23.56,High (20–30),1698.25,3066.36,2606.41,459.95,0.0,0.0,0,36.8,11,13.23,60.61,30–50K,Small (<5K)
102482,20250801,14,4,3,2,36,36 months,21700,17.1,774.74,2 years,2,60200,60200,0,9.49,Low (0–10),9919.14,14178.35,12051.6,2126.75,0.0,0.0,1,29.3,27,36.05,55.54,50–75K,Very Large (20K+)
102483,20250801,7,5,1,2,60,60 months,2700,8.4,55.26,1 year,1,94900,94900,0,37.47,Very High (30+),2507.28,202.37,172.01,30.36,0.0,0.0,0,29.3,21,2.85,6.37,75–100K,Small (<5K)
102484,20240901,33,2,1,2,60,60 months,29100,32.19,981.0,3 years,3,55400,55400,0,22.86,High (20–30),10830.98,18736.61,15926.12,2810.49,0.0,0.0,0,7.9,3,52.53,54.73,50–75K,Very Large (20K+)
102485,20240701,2,3,1,2,36,36 months,6200,20.26,231.24,2 years,2,67800,67800,0,10.58,Medium (10–20),2308.34,4709.87,4003.39,706.48,0.0,0.0,0,56.6,37,9.14,64.57,50–75K,Medium (5–10K)
102486,20250901,24,2,3,1,60,60 months,27000,22.81,758.2,2 years,2,46700,46700,0,36.05,Very High (30+),20047.53,8511.73,7234.97,1276.76,5364.05,965.53,0,39.5,8,57.82,26.8,30–50K,Very Large (20K+)
102487,20260201,15,3,1,2,36,36 months,29000,28.86,1213.06,1 year,1,64900,64900,0,33.16,Very High (30+),26248.77,6277.82,5336.15,941.67,0.0,0.0,0,72.3,35,44.68,18.4,50–75K,Very Large (20K+)
102488,20251001,25,1,2,2,36,36 months,15600,26.41,631.95,2 years,2,60500,60500,0,19.04,Medium (10–20),11737.87,3931.54,3341.81,589.73,0.0,0.0,0,84.9,23,25.79,21.42,50–75K,Large (10–20K)
102489,20251201,9,2,3,2,36,36 months,31700,17.12,1132.09,10+ years,10,55700,55700,0,36.08,Very High (30+),28419.08,4981.7,4234.44,747.26,0.0,0.0,0,85.8,10,56.91,13.36,50–75K,Very Large (20K+)
102490,20241201,21,7,1,2,60,60 months,16700,16.41,409.76,2 years,2,91100,91100,0,23.79,High (20–30),10158.58,8265.64,7025.79,1239.85,0.0,0.0,1,51.2,7,18.33,42.07,75–100K,Large (10–20K)
102491,20260201,2,3,3,2,60,60 months,31200,9.22,651.0,2 years,2,43400,43400,0,3.6,Low (0–10),11584.85,20115.14,17097.87,3017.27,0.0,0.0,0,19.4,27,71.89,54.8,30–50K,Very Large (20K+)
102492,20250301,25,3,3,2,36,36 months,10400,17.42,372.97,< 1 year,0,51800,51800,0,21.89,High (20–30),4914.66,6954.27,5911.13,1043.14,0.0,0.0,1,91.3,22,20.08,56.84,50–75K,Large (10–20K)
102493,20240801,1,3,1,2,36,36 months,16600,11.56,547.88,10+ years,10,105900,105900,0,18.28,Medium (10–20),13107.13,5119.91,4351.92,767.99,0.0,0.0,0,89.5,7,15.68,26.22,Over 100K,Large (10–20K)
102494,20240801,2,3,1,2,36,36 months,8600,15.91,301.97,1 year,1,34900,34900,0,7.35,Low (0–10),6733.52,1930.27,1640.73,289.54,0.0,0.0,0,31.3,24,24.64,19.08,30–50K,Medium (5–10K)
102495,20260301,22,2,1,2,60,60 months,10200,24.28,295.09,< 1 year,0,118100,118100,0,4.01,Low (0–10),9296.26,2431.5,2066.78,364.72,0.0,0.0,0,65.2,19,8.64,20.26,Over 100K,Large (10–20K)
102496,20250301,14,2,1,2,36,36 months,7000,28.64,291.97,7 years,7,50500,50500,0,18.45,Medium (10–20),2244.21,5466.18,4646.25,819.93,0.0,0.0,2,22.2,29,13.86,66.38,50–75K,Medium (5–10K)
102497,20251201,28,3,3,2,60,60 months,13600,32.5,461.12,10+ years,10,82900,82900,0,4.88,Low (0–10),11419.12,2694.88,2290.65,404.23,0.0,0.0,0,65.8,7,16.41,16.84,75–100K,Large (10–20K)
102498,20240701,35,2,1,2,60,60 months,11700,35.15,416.36,5 years,5,67100,67100,0,27.49,High (20–30),5845.88,6274.14,5333.02,941.12,0.0,0.0,1,42.9,33,17.44,45.58,50–75K,Large (10–20K)
102499,20250801,19,3,2,2,60,60 months,5000,15.28,119.69,1 year,1,60400,60400,0,12.31,Medium (10–20),2026.59,3525.39,2996.58,528.81,0.0,0.0,0,44.6,39,8.28,59.93,50–75K,Small (<5K)
102500,20260101,27,1,3,2,60,60 months,20600,25.93,615.92,5 years,5,52400,52400,0,5.12,Low (0–10),10698.85,10795.03,9175.78,1619.25,0.0,0.0,2,75.1,31,39.31,44.54,50–75K,Very Large (20K+)
102501,20250901,5,6,3,2,36,36 months,29900,13.52,1014.95,3 years,3,96800,96800,0,8.08,Low (0–10),19715.01,14368.82,12213.5,2155.32,0.0,0.0,1,57.4,20,30.89,40.85,75–100K,Very Large (20K+)
102502,20251101,13,4,3,2,60,60 months,11200,14.57,263.93,3 years,3,49100,49100,0,3.63,Low (0–10),3778.46,7762.15,6597.83,1164.32,0.0,0.0,0,5.4,21,22.81,58.91,30–50K,Large (10–20K)
102503,20250601,20,2,3,6,60,60 months,24000,21.63,657.81,10+ years,10,49200,49200,0,20.78,High (20–30),18503.62,6779.15,5762.28,1016.87,0.0,0.0,0,24.2,31,48.78,24.01,30–50K,Very Large (20K+)
102504,20241001,6,3,3,2,60,60 months,7500,24.12,216.28,2 years,2,23400,23400,0,19.38,Medium (10–20),3154.1,5207.12,4426.05,781.07,0.0,0.0,1,23.9,13,32.05,59.01,Under 30K,Medium (5–10K)
102505,20260501,15,3,1,2,60,60 months,4600,29.74,148.09,5 years,5,65100,65100,0,28.17,High (20–30),2472.69,2415.65,2053.3,362.35,0.0,0.0,0,88.2,6,7.07,44.64,50–75K,Small (<5K)
102506,20251001,15,2,1,2,36,36 months,3600,10.32,116.7,7 years,7,117800,117800,0,17.2,Medium (10–20),1146.6,2534.2,2154.07,380.13,0.0,0.0,0,56.6,24,3.06,59.84,Over 100K,Small (<5K)
102507,20260201,7,3,3,2,36,36 months,14800,27.0,604.21,7 years,7,43900,43900,0,32.79,Very High (30+),7539.7,9329.84,7930.36,1399.48,0.0,0.0,0,29.3,7,33.71,53.58,30–50K,Large (10–20K)
102508,20250301,5,3,1,2,60,60 months,27400,10.2,584.87,5 years,5,43500,43500,0,11.12,Medium (10–20),16602.71,12634.36,10739.21,1895.15,0.0,0.0,0,78.6,25,62.99,39.19,30–50K,Very Large (20K+)
102509,20250401,7,2,3,2,60,60 months,16400,15.57,395.08,10+ years,10,94400,94400,0,22.73,High (20–30),9071.91,7737.37,6576.76,1160.61,0.0,0.0,0,64.2,31,17.37,40.1,75–100K,Large (10–20K)
102510,20250901,11,7,1,2,60,60 months,2900,21.99,80.08,5 years,5,46700,46700,0,8.24,Low (0–10),1066.34,1964.81,1670.09,294.72,0.0,0.0,0,32.4,3,6.21,57.59,30–50K,Small (<5K)
102511,20250301,25,3,3,5,60,60 months,32500,28.83,1028.25,2 years,2,41600,41600,0,24.59,High (20–30),23574.94,13573.11,11537.14,2035.97,0.0,0.0,0,46.5,31,78.12,35.5,30–50K,Very Large (20K+)
102512,20251201,23,4,1,2,60,60 months,24600,13.39,564.65,7 years,7,56200,56200,0,7.59,Low (0–10),18525.46,7260.51,6171.43,1089.08,0.0,0.0,0,40.3,29,43.77,25.09,50–75K,Very Large (20K+)
102513,20260501,15,1,3,2,60,60 months,30800,18.59,792.04,2 years,2,82100,82100,0,6.28,Low (0–10),24665.6,10681.19,9079.01,1602.18,0.0,0.0,2,20.0,29,37.52,29.48,75–100K,Very Large (20K+)
102514,20250501,34,6,1,2,36,36 months,8500,34.6,382.58,10+ years,10,59400,59400,0,16.48,Medium (10–20),4626.29,4557.82,3874.15,683.67,0.0,0.0,1,46.3,14,14.31,45.58,50–75K,Medium (5–10K)
102515,20250801,22,3,1,2,60,60 months,5100,23.44,145.06,7 years,7,55000,55000,0,3.01,Low (0–10),4608.45,673.45,572.43,101.02,0.0,0.0,0,36.9,27,9.27,11.22,50–75K,Medium (5–10K)
102516,20251101,11,3,3,2,36,36 months,15800,26.23,638.53,5 years,5,72800,72800,0,28.94,High (20–30),6878.08,10589.15,9000.78,1588.37,0.0,0.0,1,45.1,20,21.7,56.97,50–75K,Large (10–20K)
102517,20251101,11,3,2,2,60,60 months,34900,27.43,1074.67,3 years,3,48000,48000,0,4.03,Low (0–10),25260.58,12771.93,10856.14,1915.79,0.0,0.0,0,20.0,16,72.71,31.11,30–50K,Very Large (20K+)
102518,20260201,3,2,3,2,60,60 months,4500,20.68,120.93,10+ years,10,81600,81600,0,3.36,Low (0–10),4015.6,753.21,640.23,112.98,0.0,0.0,0,30.2,17,5.51,14.23,75–100K,Small (<5K)
102519,20250201,25,6,2,2,36,36 months,2600,24.08,102.11,5 years,5,62100,62100,0,11.22,Medium (10–20),1644.45,1254.58,1066.39,188.19,0.0,0.0,2,94.1,35,4.19,41.02,50–75K,Small (<5K)
102520,20250101,11,2,1,2,60,60 months,27300,16.51,671.3,5 years,5,46800,46800,0,26.3,High (20–30),16395.53,14811.33,12589.63,2221.7,0.0,0.0,0,31.0,8,58.33,46.12,30–50K,Very Large (20K+)
102521,20250601,11,7,3,2,36,36 months,6300,16.43,222.83,2 years,2,44800,44800,0,5.18,Low (0–10),4425.97,2766.12,2351.2,414.92,0.0,0.0,0,24.3,12,14.06,37.32,30–50K,Medium (5–10K)
102522,20250901,2,5,3,2,36,36 months,16400,22.56,631.08,< 1 year,0,47900,47900,0,27.65,High (20–30),7482.51,10790.88,9172.25,1618.63,0.0,0.0,0,43.8,24,34.24,55.93,30–50K,Large (10–20K)
102523,20250401,7,3,3,2,36,36 months,29900,18.44,1087.57,5 years,5,83600,83600,0,16.77,Medium (10–20),25008.81,7045.96,5989.07,1056.89,0.0,0.0,0,31.5,23,35.77,20.03,75–100K,Very Large (20K+)
102524,20241001,6,1,1,2,60,60 months,30300,26.25,911.69,1 year,1,77200,77200,0,2.48,Low (0–10),15961.4,17788.27,15120.03,2668.24,0.0,0.0,0,91.1,39,39.25,49.9,75–100K,Very Large (20K+)
102525,20250201,11,1,1,2,60,60 months,18800,26.1,563.99,1 year,1,58000,58000,0,17.66,Medium (10–20),9066.18,9950.46,8457.89,1492.57,0.0,0.0,0,11.8,11,32.41,44.99,50–75K,Large (10–20K)
102526,20250701,15,4,2,2,60,60 months,21500,13.8,498.04,7 years,7,42300,42300,0,34.8,Very High (30+),15945.99,6705.21,5699.43,1005.78,0.0,0.0,0,83.0,8,50.83,26.51,30–50K,Very Large (20K+)
102527,20250701,5,2,1,2,60,60 months,12300,13.03,280.05,7 years,7,80100,80100,0,24.08,High (20–30),4971.34,8799.65,7479.7,1319.95,0.0,0.0,0,76.8,18,15.36,60.81,75–100K,Large (10–20K)
102528,20251101,10,2,1,2,36,36 months,22600,20.13,841.39,1 year,1,93100,93100,0,16.97,Medium (10–20),18388.59,5138.3,4367.56,770.74,0.0,0.0,0,13.8,37,24.27,19.33,75–100K,Very Large (20K+)
102529,20260301,11,3,2,2,60,60 months,14300,24.72,417.38,5 years,5,53300,53300,0,5.33,Low (0–10),4615.44,9939.62,8448.68,1490.94,0.0,0.0,1,41.8,11,26.83,59.08,50–75K,Large (10–20K)
102530,20251001,13,7,3,2,60,60 months,18700,18.49,479.86,5 years,5,63000,63000,0,5.57,Low (0–10),11341.9,7709.41,6553.0,1156.41,0.0,0.0,1,16.7,35,29.68,35.04,50–75K,Large (10–20K)
102531,20260201,10,2,1,2,36,36 months,10900,25.09,433.9,1 year,1,54500,54500,0,11.22,Medium (10–20),3959.64,7391.01,6282.36,1108.65,0.0,0.0,1,82.7,22,20.0,57.64,50–75K,Large (10–20K)
102532,20241001,4,3,3,2,36,36 months,7200,9.66,231.18,7 years,7,109200,109200,0,28.45,High (20–30),2808.33,4571.57,3885.83,685.74,0.0,0.0,0,94.8,21,6.59,53.97,Over 100K,Medium (5–10K)
102533,20251001,11,7,1,2,36,36 months,12000,26.03,483.68,5 years,5,61300,61300,0,11.11,Medium (10–20),4850.78,8137.3,6916.7,1220.6,0.0,0.0,0,16.0,5,19.58,57.64,50–75K,Large (10–20K)
102534,20251001,9,3,3,2,60,60 months,6200,28.37,194.43,10+ years,10,52100,52100,0,6.99,Low (0–10),4929.46,1273.99,1082.89,191.1,0.0,0.0,0,65.3,8,11.9,17.47,50–75K,Medium (5–10K)
102535,20250201,25,3,3,2,36,36 months,22800,25.13,908.09,< 1 year,0,38800,38800,0,24.97,High (20–30),11946.75,11449.18,9731.8,1717.38,0.0,0.0,1,38.4,20,58.76,42.68,30–50K,Very Large (20K+)
102536,20250701,7,2,3,2,36,36 months,24500,13.81,835.09,1 year,1,53600,53600,0,37.78,Very High (30+),18352.56,9043.9,7687.31,1356.59,0.0,0.0,3,41.3,32,45.71,31.38,50–75K,Very Large (20K+)
102537,20250701,25,7,1,2,36,36 months,11800,29.1,495.13,1 year,1,33200,33200,0,34.37,Very High (30+),8163.57,4597.32,3907.72,689.6,0.0,0.0,3,20.9,10,35.54,33.12,30–50K,Large (10–20K)
102538,20260501,22,2,1,2,36,36 months,7800,13.42,264.39,3 years,3,64000,64000,0,17.34,Medium (10–20),6206.22,1814.62,1542.43,272.19,0.0,0.0,2,6.1,28,12.19,19.77,50–75K,Medium (5–10K)
102539,20240701,3,5,1,2,60,60 months,19700,26.8,599.19,10+ years,10,78700,78700,0,16.14,Medium (10–20),9233.12,13038.74,11082.93,1955.81,0.0,0.0,0,60.9,4,25.03,56.26,75–100K,Large (10–20K)
102540,20251101,7,4,3,2,36,36 months,30200,28.82,1262.6,1 year,1,59600,59600,0,20.0,Medium (10–20),26921.43,7660.69,6511.59,1149.1,0.0,0.0,0,14.3,23,50.67,21.56,50–75K,Very Large (20K+)
102541,20240901,11,3,3,2,60,60 months,3600,11.56,79.28,7 years,7,95000,95000,0,21.44,High (20–30),2154.97,1772.12,1506.3,265.82,0.0,0.0,1,17.5,15,3.79,41.84,75–100K,Small (<5K)
102542,20240901,11,2,3,2,36,36 months,31600,29.54,1333.52,10+ years,10,64500,64500,0,8.26,Low (0–10),15493.98,17239.9,14653.92,2585.98,0.0,0.0,0,14.8,25,48.99,46.37,50–75K,Very Large (20K+)
102543,20251101,23,3,3,2,36,36 months,30500,17.41,1093.64,< 1 year,0,60700,60700,0,17.08,Medium (10–20),24580.41,7927.06,6738.0,1189.06,0.0,0.0,0,32.4,34,50.25,22.09,50–75K,Very Large (20K+)
102544,20260601,7,2,2,2,60,60 months,28100,11.21,613.91,5 years,5,55000,55000,0,3.49,Low (0–10),14678.15,16892.06,14358.25,2533.81,0.0,0.0,0,17.8,4,51.09,51.1,50–75K,Very Large (20K+)
102545,20260401,21,3,1,2,60,60 months,19300,27.33,593.14,7 years,7,35700,35700,0,4.18,Low (0–10),14679.61,7508.8,6382.48,1126.32,0.0,0.0,0,82.8,12,54.06,33.07,30–50K,Large (10–20K)
102546,20260501,31,3,3,2,36,36 months,5000,34.91,225.93,5 years,5,46100,46100,0,23.51,High (20–30),1839.54,3776.69,3210.19,566.5,0.0,0.0,0,54.4,3,10.85,64.2,30–50K,Small (<5K)
102547,20240801,1,2,1,2,60,60 months,8800,10.72,190.11,2 years,2,60400,60400,0,22.66,High (20–30),2947.95,6855.84,5827.46,1028.38,0.0,0.0,0,38.6,33,14.57,66.22,50–75K,Medium (5–10K)
102548,20241201,15,1,3,2,36,36 months,5300,26.2,214.11,3 years,3,44700,44700,0,18.15,Medium (10–20),5022.76,769.91,654.42,115.49,0.0,0.0,0,20.0,4,11.86,12.35,30–50K,Medium (5–10K)
102549,20250101,8,5,1,2,60,60 months,28500,23.0,803.43,2 years,2,47500,47500,0,12.07,Medium (10–20),15852.74,15442.79,13126.37,2316.42,0.0,0.0,0,58.3,7,60.0,46.06,30–50K,Very Large (20K+)
102550,20260301,13,4,3,2,60,60 months,33200,27.64,1026.51,3 years,3,79500,79500,0,16.52,Medium (10–20),10226.05,27797.22,23627.64,4169.58,0.0,0.0,0,86.1,35,41.76,71.17,75–100K,Very Large (20K+)
